id,paragraph_id,content,paper_arxiv_id,paper_section
3102241,24,"where \( w^q_i \) w^q_i  and \( w^v_i \) w^v_i  are the weights of the mixing function \( \mathcal{M}_w [\bq]\) \mathcal{M}_w [\bq]  and $\cM_w[\bv]$\cM_w[\bv], and \( \mu_i(\cdot) \) \mu_i(\cdot)  are the local behavior policies. Assuming the behavior policy is decomposable into local components, i.e., \( \mu_{\text{tot}}(\mathbf{a}|\mathbf{s}) = \prod_i \mu_i(a_i|s_i) \) \mu_{\text{tot}}\text{tot}(\mathbf{a}|\mathbf{s}) = \prod_i \mu_i(a_i|s_i) , this policy extraction method guarantees \textit{global-local consistency (GLC)} — ensuring alignment between the optimal global and local policies — such that \( \pi^*_{\text{tot}}(\mathbf{a}|\mathbf{s}) = \prod_i \pi^*_i(a_i|s_i) \) \pi^*_{\text{tot}}\text{tot}(\mathbf{a}|\mathbf{s}) = \prod_i \pi^*_i(a_i|s_i) .",2501.18944,Multi-agent Preference-based RL (PbRL)
3102394,25,"- Scenario : 5m_vs_6m
- Allied Team Agent Configuration : five Marines(Marines are ranged units in StarCraft 2).
- Enemy Team Agent Configuration : six Marines(Marines are ranged units in StarCraft 2).
- Situation Description : The situation involves the allied team and the enemy team engaging in combat, where victory is achieved by defeating all the enemies.
- Objective : Defeat all enemy agents while ensuring as many allied agents as possible survive.
* Important Notice : You should prefer the trajectory where our allies' health is preserved while significantly reducing the enemy's health. In similar situations, you should prefer shorter trajectory lengths.",2501.18944,Additional Details
3102302,25,"For the term \( \log\left(e^{\sum_{\sigma_1} R_w[\bq, \bv](\bs, \ba)} + e^{\sum_{\sigma_2} R_w[\bq, \bv](\bs, \ba)}\right) \) \log\left(e^{\sum_{\sigma_1} R_w[\bq, \bv](\bs, \ba)}\sum_{\sigma_1}\sigma_1 R_w[\bq, \bv](\bs, \ba) + e^{\sum_{\sigma_2} R_w[\bq, \bv](\bs, \ba)}\sum_{\sigma_2}\sigma_2 R_w[\bq, \bv](\bs, \ba)\right) , we note the following. First:
\[
 \alpha \sum_{\sigma} R_w[\bq^1, \bv](\bs, \ba) + (1-\alpha)\sum_{\sigma} R_w[\bq^2, \bv](\bs, \ba) = \sum_{\sigma} R_w[\alpha\bq^1 + (1-\alpha)\bq^2, \bv](\bs, \ba),
 \]
 \alpha \sum_{\sigma}\sigma R_w[\bq^1, \bv](\bs, \ba) + (1-\alpha)\sum_{\sigma}\sigma R_w[\bq^2, \bv](\bs, \ba) = \sum_{\sigma}\sigma R_w[\alpha\bq^1 + (1-\alpha)\bq^2, \bv](\bs, \ba),
 
for any trajectory \( \sigma \) \sigma . Moreover, since the log-sum-exp function \( \log(e^{t_1} + e^{t_2}) \) \log(e^{t_1}t_1 + e^{t_2}t_2)  is convex in \( (t_1, t_2) \) (t_1, t_2) , we also have the following inequalities for any \( \alpha \in (0,1) \) \alpha \in (0,1)  and two vectors \( \bq^1, \bq^2 \) \bq^1, \bq^2 :",2501.18944,Missing Proofs
3102242,25,"This approach has been used in prior work but has notable limitations. First, GLC holds only with a linear mixing structure; a two-layer feed-forward network breaks this property. Second, policies recovered from \eqref{eq:local-policy-q-v} may not be feasible, as the sum of \( \pi^*_i(a_i|s_i) \) \pi^*_i(a_i|s_i)  over all \( a_i \) a_i  might not equal one. To ensure feasibility, normalization is required, but it disrupts the GLC principle, breaking consistency between global and local policies. Also, the local functions \( v_i \) v_i  and \( q_i \) q_i  may not satisfy the local Bellman equality (i.e., \( v_i \) v_i  is not guaranteed to be the log-sum-exp of \( q_i \) q_i ), causing the soft policy formula to misalign with MaxEnt RL principles at the local level.",2501.18944,Multi-agent Preference-based RL (PbRL)
3102395,26,"I will provide you with two trajectories, and you should select the better trajectory based on the outcomes of these trajectories. Regarding the trajectory, it will inform you about the final states, and you should select the better case based on these two trajectories.",2501.18944,Additional Details
3102303,26,"&\alpha \log\left(e^{\sum_{\sigma_1} R_w[\bq^1, \bv](\bs, \ba)}\sum_{\sigma_1}\sigma_1 R_w[\bq^1, \bv](\bs, \ba) + e^{\sum_{\sigma_2} R_w[\bq^1, \bv](\bs, \ba)}\sum_{\sigma_2}\sigma_2 R_w[\bq^1, \bv](\bs, \ba)\right) 
    + (1-\alpha)\log\left(e^{\sum_{\sigma_1} R_w[\bq^2, \bv](\bs, \ba)}\sum_{\sigma_1}\sigma_1 R_w[\bq^2, \bv](\bs, \ba) + e^{\sum_{\sigma_2} R_w[\bq^2, \bv](\bs, \ba)}\sum_{\sigma_2}\sigma_2 R_w[\bq^2, \bv](\bs, \ba)\right) \nonumber \\
    &\leq \log\left(e^{\alpha\sum_{\sigma_1} R_w[\bq^1, \bv](\bs, \ba) + (1-\alpha)\sum_{\sigma_1} R_w[\bq^2, \bv](\bs, \ba)}\alpha\sum_{\sigma_1}\sigma_1 R_w[\bq^1, \bv](\bs, \ba) + (1-\alpha)\sum_{\sigma_1}\sigma_1 R_w[\bq^2, \bv](\bs, \ba) 
    + e^{\alpha\sum_{\sigma_2} R_w[\bq^1, \bv](\bs, \ba) + (1-\alpha)\sum_{\sigma_2} R_w[\bq^2, \bv](\bs, \ba)}\alpha\sum_{\sigma_2}\sigma_2 R_w[\bq^1, \bv](\bs, \ba) + (1-\alpha)\sum_{\sigma_2}\sigma_2 R_w[\bq^2, \bv](\bs, \ba)\right) \nonumber \\
    &= \log\left(e^{R_w[\alpha\bq^1 + (1-\alpha)\bq^2, \bv](\bs, \ba)}R_w[\alpha\bq^1 + (1-\alpha)\bq^2, \bv](\bs, \ba) + e^{R_w[\alpha\bq^1 + (1-\alpha)\bq^2, \bv](\bs, \ba)}R_w[\alpha\bq^1 + (1-\alpha)\bq^2, \bv](\bs, \ba)\right), \nonumber",2501.18944,Missing Proofs
3102243,26,"\paragraph{Our weighted behavior cloning approach.}Our weighted behavior cloning approach.We propose an alternative approach that offers several advantages over the previous method. Our policy extraction is based on BC, a technique commonly used in offline RL algorithms \citep{garg2023extreme,bui2025comadice}. This approach preserves the GLC property and ensures that the extracted local policies are valid, even with nonlinear mixing structures.",2501.18944,Multi-agent Preference-based RL (PbRL)
3102396,27,"[Trajectory 1]
1. Final State Information
    1) Allied Agents Health : 0.000, 0.000, 0.067, 0.067, 0.000
    2) Enemy Agents Health : 0.000, 0.000, 0.000, 0.000, 0.000, 0.040
    3) Number of Allied Deaths : 3
    4) Number of Enemy Deaths : 5
    5) Total Remaining Health of Allies : 0.133
    6) Total Remaining Health of Enemies : 0.040
2. Total Number of Steps : 28",2501.18944,Additional Details
3102304,27,"which implies that \( \log\left(e^{\sum_{\sigma_1} R_w[\bq, \bv](\bs, \ba)} + e^{\sum_{\sigma_2} R_w[\bq, \bv](\bs, \ba)}\right) \) \log\left(e^{\sum_{\sigma_1} R_w[\bq, \bv](\bs, \ba)}\sum_{\sigma_1}\sigma_1 R_w[\bq, \bv](\bs, \ba) + e^{\sum_{\sigma_2} R_w[\bq, \bv](\bs, \ba)}\sum_{\sigma_2}\sigma_2 R_w[\bq, \bv](\bs, \ba)\right)  is convex in \( \bq \) \bq .",2501.18944,Missing Proofs
3102244,27,"In general, the global policy can be extracted by solving the following weighted behavior cloning (WBC) problem:
\begin{align}\small
    \max_{\pi_{\text{tot}} \in \Pi_{\text{tot}}} \bigg\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_{\text{tot}}(\mathbf{a} | \mathbf{s})\right] \bigg\}, \label{eq:global-policy-extraction}
\end{align}\begin{align}\small
    \max_{\pi_{\text{tot}} \in \Pi_{\text{tot}}} \bigg\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \left[e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_{\text{tot}}(\mathbf{a} | \mathbf{s})\right] \bigg\}, \label{eq:global-policy-extraction}
\end{align}\small
    \max_{\pi_{\text{tot}} \in \Pi_{\text{tot}}}\pi_{\text{tot}}\text{tot} \in \Pi_{\text{tot}}\text{tot} \bigg\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}}\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}\text{tot} \left[e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}}\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta} \log \pi_{\text{tot}}\text{tot}(\mathbf{a} | \mathbf{s})\right] \bigg\}, \label{eq:global-policy-extraction}",2501.18944,Multi-agent Preference-based RL (PbRL)
3102397,28,"[Trajectory 2]
1. Final State Information
    1) Allied Agents Health : 0.000, 0.000, 0.000, 0.000, 0.000
    2) Enemy Agents Health : 0.120, 0.000, 0.000, 0.000, 0.000, 0.200
    3) Number of Allied Deaths : 5
    4) Number of Enemy Deaths : 4
    5) Total Remaining Health of Allies : 0.000
    6) Total Remaining Health of Enemies : 0.320
2. Total Number of Steps : 23",2501.18944,Additional Details
3102305,28,"Putting all the above together, we see that \( \mathcal{L}(\bq, \bv, w) \) \mathcal{L}(\bq, \bv, w)  is concave in \( \bq \) \bq .",2501.18944,Missing Proofs
3102245,28,"where \( \Pi_{\text{tot}} \) \Pi_{\text{tot}}\text{tot}  represents the feasible set of global policies. Here, we assume that \( \Pi_{\text{tot}} \) \Pi_{\text{tot}}\text{tot}  contains decomposable global policies, i.e., \( \Pi_{\text{tot}} = \{\pi_{\text{tot}} \mid \exists \pi_i, \forall i \in \mathcal{N}, \text{ such that } \pi_{\text{tot}}(\mathbf{a}|\mathbf{s}) = \prod_{i \in \mathcal{N}} \pi_i(a_i|s_i)\} \) \Pi_{\text{tot}}\text{tot} = \{\pi_{\text{tot}}\text{tot} \mid \exists \pi_i, \forall i \in \mathcal{N}, \text{ such that } \pi_{\text{tot}}\text{tot}(\mathbf{a}|\mathbf{s}) = \prod_{i \in \mathcal{N}}i \in \mathcal{N} \pi_i(a_i|s_i)\} . In other words, \( \Pi_{\text{tot}} \) \Pi_{\text{tot}}\text{tot}  consists of global policies that can be expressed as a product of local policies. This decomposability is highly useful for decentralized learning and has been widely adopted in multi-agent reinforcement learning (MARL) \citep{wang2024offline_OMIGA, bui2023inverse, zhang2021fop}.",2501.18944,Multi-agent Preference-based RL (PbRL)
3102398,29,"Your task is to inform which one is better between [Trajectory1] and [Trajectory2] based on the information mentioned above. For example, if [Trajectory 1] seems better, output #1, and if [Trajectory 2] seems better, output #2. If it's difficult to judge or they seem similar, please output #0.
* Important : Generally, it is considered better when fewer allied agents are killed or injured while inflicting more damage on the enemy.",2501.18944,Additional Details
3102306,29,"Finally, since the mixing networks are linear in \( \bq \) \bq  and \( w \) w , a similar argument shows that \( \mathcal{L}(\bq, \bv, w) \) \mathcal{L}(\bq, \bv, w)  is also concave in \( w \) w .",2501.18944,Missing Proofs
3102246,29,"While solving \eqref{eq:global-policy-extraction} can explicitly recover an optimal global policy and is practical via sampling \((\mathbf{s}, \mathbf{a})\)(\mathbf{s}, \mathbf{a}) from the data, it does not support the learning of local policies, which is essential under the CTDE principle. To address this, we propose solving the following local WBC problem:
\begin{align}\small
    \max\limits_{\pi_i} \Big\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \Big[e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_i(a_i | s_i)\Big] \Big\} \label{eq:local-policy-extraction}
\end{align}\begin{align}\small
    \max\limits_{\pi_i} \Big\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}} \Big[e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \log \pi_i(a_i | s_i)\Big] \Big\} \label{eq:local-policy-extraction}
\end{align}\small
    \max\limits_{\pi_i}\pi_i \Big\{ \mathbb{E}_{\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}}\mathbf{s}, \mathbf{a} \sim \mu_{\text{tot}}\text{tot} \Big[e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}}\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta} \log \pi_i(a_i | s_i)\Big] \Big\} \label{eq:local-policy-extraction}",2501.18944,Multi-agent Preference-based RL (PbRL)
3102399,30,Omit detailed explanations and just provide the answer.,2501.18944,Additional Details
3102307,30,"For the convexity of the extreme-V function \( \mathcal{J}(\mathbf{v}) \) \mathcal{J}(\mathbf{v}) , we rewrite the function as:",2501.18944,Missing Proofs
3102247,30,"The local WBC approach has several key advantages. First, the weighting term \( e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}} \) e^{\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta}}\frac{Q_{\text{tot}}(\mathbf{s}, \mathbf{a}) - V_{\text{tot}}(\mathbf{s})}{\beta} 
 directly influences local policy optimization and is computed from global observations and actions. 
 This ensures local policies are optimized with global information, maintaining consistency in cooperative multi-agent systems. 
 Furthermore, as shown in Theorem \ref{thr:GLC}, optimizing local policies via WBC always results in valid policies that align with the global WBC objective, preserving global-local consistency (GLC). Importantly, these benefits hold regardless of the mixing structure (e.g., 1-layer or 2-layer networks), offering significant advantages over the local-value-extraction method.
\begin{theorem}[Global-Local Consistency (GLC)]\label{thr:GLC}
Let \( \pi^*_i \) be the optimal solution to the local WBC problem in \eqref{eq:local-policy-extraction}. Then, the global policy \( \pi^*_{\text{tot}} \), defined as \( \pi^*_{\text{tot}}(\mathbf{s}, \mathbf{a}) = \prod_{i} \pi^*_i(a_i | s_i) \), is also optimal for the global WBC problem in \eqref{eq:global-policy-extraction}. 
% In other words, the local WBC approach yields local policies that are consistent with the desired globally optimal policy.  
\end{theorem}\begin{theorem}[Global-Local Consistency (GLC)]\label{thr:GLC}
Let \( \pi^*_i \) be the optimal solution to the local WBC problem in \eqref{eq:local-policy-extraction}. Then, the global policy \( \pi^*_{\text{tot}} \), defined as \( \pi^*_{\text{tot}}(\mathbf{s}, \mathbf{a}) = \prod_{i} \pi^*_i(a_i | s_i) \), is also optimal for the global WBC problem in \eqref{eq:global-policy-extraction}. 
% In other words, the local WBC approach yields local policies that are consistent with the desired globally optimal policy.  
\end{theorem}\label{thr:GLC}
Let \( \pi^*_i \) \pi^*_i  be the optimal solution to the local WBC problem in \eqref{eq:local-policy-extraction}. Then, the global policy \( \pi^*_{\text{tot}} \) \pi^*_{\text{tot}}\text{tot} , defined as \( \pi^*_{\text{tot}}(\mathbf{s}, \mathbf{a}) = \prod_{i} \pi^*_i(a_i | s_i) \) \pi^*_{\text{tot}}\text{tot}(\mathbf{s}, \mathbf{a}) = \prod_{i}i \pi^*_i(a_i | s_i) , is also optimal for the global WBC problem in \eqref{eq:global-policy-extraction}.",2501.18944,Multi-agent Preference-based RL (PbRL)
3102400,31,"\caption{Sample prompt to generate preference data in SMAC environments.}
\label{tab:sample_prompt}",2501.18944,Additional Details
3102308,31,"\mathcal{J}(\mathbf{v}) = \mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}}(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}\text{tot} \left[ e^{\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta}}\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta} \right]
    - \mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}}(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}\text{tot} \left[\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta} \right] - 1. \nonumber",2501.18944,Missing Proofs
3102248,31,"We next formally express the relationship between recovered local policies and value functions. We assume that the behavior policy is decomposable, i.e., $\mu_{\tot}(\ba|\ba) = \prod_i \mu_i(a_i|s_i)$\mu_{\tot}\tot(\ba|\ba) = \prod_i \mu_i(a_i|s_i), and  the mixing structures are defined as \( \mathcal{M}_{w}[\bq(\bs, \ba)] = \sum_{i} w^q_i q_i(s_i, a_i) + b_q \) \mathcal{M}_{w}w[\bq(\bs, \ba)] = \sum_{i}i w^q_i q_i(s_i, a_i) + b_q  and \( \mathcal{M}_{w}[\bv(\bs)] = \sum_{i} w^v_i v_i(s_i) + b_v \) \mathcal{M}_{w}w[\bv(\bs)] = \sum_{i}i w^v_i v_i(s_i) + b_v . This relationship is formalized in the following theorem:
 \begin{theorem}\label{thr:local-pi-local-qv}
     Let $\pi^*_i$ be optimal to the local WBC, then the following equality holds for all  $s_i\in \cS_i, a_i\in \cA_i$:
    \begin{align}\small
         \pi^*_i(a_i|s_i) =  \frac{\eta(s_i)}{\Delta(s_i)} \mu_i(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}\label{eq:local-policy-q-v-eta}
     \end{align}
      where
      $\eta(s_i)/\Delta(s_i)$ are correction terms.\footnote{Detailed formulations of these terms are in Appendix \ref{apd:proof-th-4.4}.}
%       defined  as follows:
% \begin{align}
%     \eta(s_i) &=   \sum_{\substack{\mathbf{s}', \mathbf{a}'\\ s'_i = s_i}} e^{\frac{b_q - b_v}{\beta}} \prod_{j \in \mathcal{N}, j \neq i} \mu(a'_j|s'_j) e^{\frac{w^q_j q_j(s'_j, a'_j) - w^v_j v_j(s'_j)}{\beta}}\nonumber\\
%     \Delta(s_i) &= \sum_{a_i \in \mathcal{A}_i} \eta(s_i) \mu_i(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}.\nonumber
% \end{align}
     \end{theorem}\begin{theorem}\label{thr:local-pi-local-qv}
     Let $\pi^*_i$ be optimal to the local WBC, then the following equality holds for all  $s_i\in \cS_i, a_i\in \cA_i$:
    \begin{align}\small
         \pi^*_i(a_i|s_i) =  \frac{\eta(s_i)}{\Delta(s_i)} \mu_i(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}\label{eq:local-policy-q-v-eta}
     \end{align}
      where
      $\eta(s_i)/\Delta(s_i)$ are correction terms.\footnote{Detailed formulations of these terms are in Appendix \ref{apd:proof-th-4.4}.}
%       defined  as follows:
% \begin{align}
%     \eta(s_i) &=   \sum_{\substack{\mathbf{s}', \mathbf{a}'\\ s'_i = s_i}} e^{\frac{b_q - b_v}{\beta}} \prod_{j \in \mathcal{N}, j \neq i} \mu(a'_j|s'_j) e^{\frac{w^q_j q_j(s'_j, a'_j) - w^v_j v_j(s'_j)}{\beta}}\nonumber\\
%     \Delta(s_i) &= \sum_{a_i \in \mathcal{A}_i} \eta(s_i) \mu_i(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}.\nonumber
% \end{align}
     \end{theorem}\label{thr:local-pi-local-qv}
     Let $\pi^*_i$\pi^*_i be optimal to the local WBC, then the following equality holds for all  $s_i\in \cS_i, a_i\in \cA_i$s_i\in \cS_i, a_i\in \cA_i:
    \small
         \pi^*_i(a_i|s_i) =  \frac{\eta(s_i)}{\Delta(s_i)} \mu_i(a_i|s_i) e^{\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}}\frac{w^q_i q_i(s_i, a_i) - w^v_i v_i(s_i)}{\beta}\label{eq:local-policy-q-v-eta}
     
      where
      $\eta(s_i)/\Delta(s_i)$\eta(s_i)/\Delta(s_i) are correction terms.\footnote{Detailed formulations of these terms are in Appendix \ref{apd:proof-th-4.4}.}",2501.18944,Multi-agent Preference-based RL (PbRL)
3102401,32,\subsection{Implementation Details},2501.18944,Additional Details
3102309,32,"Since the mixing network \( \mathcal{M}_{w}[\mathbf{v}] \) \mathcal{M}_{w}w[\mathbf{v}]  is linear in \( \mathbf{v} \) \mathbf{v} , we can see that the term 
\[
\mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}} \left[\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta} \right]
\]
\mathbb{E}_{(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}}(\mathbf{s}, \mathbf{a}) \sim \mu_{\text{tot}}\text{tot} \left[\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta} \right]",2501.18944,Missing Proofs
3102249,32,"Theorem \ref{thr:local-pi-local-qv} highlights key aspects of our approach. First, as seen in \eqref{eq:local-policy-q-v}, directly computing local policies from the local value functions 
\( q_i \) q_i  and \( v_i \) v_i  alone may yield invalid policies that don't form proper probability distributions. The term
\( \eta(s_i)/\Delta(s_i) \) \eta(s_i)/\Delta(s_i)  in \eqref{eq:local-policy-q-v-eta} acts as a correction factor, normalizing the policies to ensure 
$\sum_{a_i}\pi^*_i(a_i|s_i) = 1$\sum_{a_i}a_i\pi^*_i(a_i|s_i) = 1. Furthermore, the proof of Theorem \ref{thr:local-pi-local-qv} shows that both
\( \eta(s_i)/\Delta(s_i) \) \eta(s_i)/\Delta(s_i)  and the local policy \( \pi^*_i(a_i|s_i) \) \pi^*_i(a_i|s_i)  depend on the value functions of other agents. This dependency supports the principle of credit assignment in cooperative MARL, ensuring each agent's policy accounts for the actions and rewards of others.",2501.18944,Multi-agent Preference-based RL (PbRL)
3102402,33,"All experiments were implemented using \textbf{PyTorch} and executed in parallel on a single \textbf{NVIDIA® H100 NVL Tensor Core GPU} to ensure computational efficiency. We developed two versions of our proposed method, \textbf{O-MAPL}, tailored to the specific characteristics of continuous and discrete action domains:",2501.18944,Additional Details
3102310,33,is also linear in \( \mathbf{v} \) \mathbf{v} .,2501.18944,Missing Proofs
3102250,33,"Additionally, while \( V_{\text{tot}} \) V_{\text{tot}}\text{tot}  is the log-sum-exp of \( Q_{\text{tot}} \) Q_{\text{tot}}\text{tot} , this might  not be  the case for the local \( v_i \) v_i  and \( q_i \) q_i  functions. The following proposition demonstrates that \( v_i \) v_i  can indeed be expressed as a log-sum-exp of \( q_i \) q_i , along with \textit{an additional term }that depends on the local functions of other agents.
\begin{proposition}\label{prop:log-sum-exp-v-q}
    Each local value \( v_i \) can be expressed as a (modified) log-sum-exp of the local Q-function \( q_i \):
    \[\small
        v_i(s_i) = \frac{\beta}{w^v_i} \log \sum_{a_i\sim\mu_i(\cdot|s_i)} e^{\frac{w^q_i}{\beta} q_i(s_i,a_i)} + \frac{\beta}{w^v_i} \log\Big(\frac{\eta(s_i)}{\Delta(s_i)}\Big)
    \]
\end{proposition}\begin{proposition}\label{prop:log-sum-exp-v-q}
    Each local value \( v_i \) can be expressed as a (modified) log-sum-exp of the local Q-function \( q_i \):
    \[\small
        v_i(s_i) = \frac{\beta}{w^v_i} \log \sum_{a_i\sim\mu_i(\cdot|s_i)} e^{\frac{w^q_i}{\beta} q_i(s_i,a_i)} + \frac{\beta}{w^v_i} \log\Big(\frac{\eta(s_i)}{\Delta(s_i)}\Big)
    \]
\end{proposition}\label{prop:log-sum-exp-v-q}
    Each local value \( v_i \) v_i  can be expressed as a (modified) log-sum-exp of the local Q-function \( q_i \) q_i :
    \[\small
        v_i(s_i) = \frac{\beta}{w^v_i} \log \sum_{a_i\sim\mu_i(\cdot|s_i)} e^{\frac{w^q_i}{\beta} q_i(s_i,a_i)} + \frac{\beta}{w^v_i} \log\Big(\frac{\eta(s_i)}{\Delta(s_i)}\Big)
    \]\small
        v_i(s_i) = \frac{\beta}{w^v_i} \log \sum_{a_i\sim\mu_i(\cdot|s_i)}a_i\sim\mu_i(\cdot|s_i) e^{\frac{w^q_i}{\beta} q_i(s_i,a_i)}\frac{w^q_i}{\beta} q_i(s_i,a_i) + \frac{\beta}{w^v_i} \log\Big(\frac{\eta(s_i)}{\Delta(s_i)}\Big)",2501.18944,Multi-agent Preference-based RL (PbRL)
3102403,34,"\paragraph{Continuous Domain (MaMujoco):}Continuous Domain (MaMujoco):  
For continuous environments, we utilized a \textit{Gaussian distribution} (\texttt{torch.distributions.Normal}) to model the policy. Each agent's action is sampled from this distribution, which is parameterized by the mean and standard deviation outputted by the policy network.",2501.18944,Additional Details
3102311,34,"Moreover, the exponential function \( e^x \) e^x  is always convex in \( x \) x . Thus, in a similar way as shown above, we can prove that",2501.18944,Missing Proofs
3102251,34,"Prop. \ref{prop:log-sum-exp-v-q} indicates that \( v_i(s_i) \) v_i(s_i)  is also determined by a log-sum-exp of \( q_i(s_i, a_i) \) q_i(s_i, a_i)  with an additional term $\log\big(\frac{\eta(s_i)}{\Delta(s_i)}\big)$\log\big(\frac{\eta(s_i)}{\Delta(s_i)}\big).",2501.18944,Multi-agent Preference-based RL (PbRL)
3102404,35,"\paragraph{Discrete Domains (SMACv1 \& SMACv2):}Discrete Domains (SMACv1 \& SMACv2):  
For discrete environments, we employed a \textit{Categorical distribution} (\texttt{torch.distributions.Categorical}) to model the policy. The probability of each action for an agent is computed using the softmax operation over only the \textit{available actions} for that agent. Actions that are not available are assigned a probability of zero. This ensures that the log-likelihood calculation is accurate and avoids penalizing the agent for infeasible actions.",2501.18944,Additional Details
3102312,35,"$e^{\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta}}
$e^{\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta}}\frac{\mathcal{M}_w[\mathbf{q}(\mathbf{s}, \mathbf{a})] - \mathcal{M}_w[\mathbf{v}(\mathbf{s})]}{\beta}",2501.18944,Missing Proofs
3102405,36,"\subsection{Hyperparameters}
Table \ref{tab:hyperparameters} reports  hyperparameters used consistently across all experiments:",2501.18944,Additional Details
3102313,36,"is convex in \( \mathbf{v} \) \mathbf{v} . All these observations imply that \( \mathcal{J}(\mathbf{v}) \) \mathcal{J}(\mathbf{v})  is convex in \( \mathbf{v} \) \mathbf{v} , as desired.",2501.18944,Missing Proofs
3102406,37,"\subsection{Baseline Comparisons}
We compared O-MAPL against four baseline methods to evaluate its performance:",2501.18944,Additional Details
3102314,37,"\subsection{Proof of Proposition \ref{prop:non-convex}}
\textbf{Proposition \ref{prop:convex}: }
\textit{    If the mixing networks \( \mathcal{M}_w[\mathbf{q}] \) and \( \mathcal{M}_w[\mathbf{v}] \) are two-layer (or multi-layer) feed-forward networks, the preference-based loss function \( \mathcal{L}(\mathbf{q}, \mathbf{v}, w) \) is no longer concave in  \( \mathbf{q} \) or \( w \), and the extreme-V loss function \( \mathcal{J}(\mathbf{v}) \) is \textbf{not} convex in \( \mathbf{v} \).}",2501.18944,Missing Proofs
